customer_id,first_name,last_name,email,city,customer_segment,registration_date,is_active,loyalty_points
690,Customer_1120,Last_1120,Customer_1120@Email.Com,Jeddah,Vip,1/2/2020 19:44,TRUE,45485
691,Customer_4163,Last_4163,Customer_4163@Email.Com,Tabuk,Basic,1/3/2020 8:35,TRUE,10584
692,Customer_2584,Last_2584,Customer_2584@Email.Com,Khamis Mushait,Standard,1/4/2020 23:08,TRUE,35241
693,Customer_3955,Last_3955,Customer_3955@Email.Com,Medina,Basic,1/6/2020 0:50,TRUE,18334
694,Customer_284,Last_284,Customer_284@Email.Com,Dammam,Basic,1/6/2020 13:42,TRUE,19650
695,Customer_1262,Last_1262,Customer_1262@Email.Com,Khamis Mushait,Vip,1/7/2020 2:33,FALSE,2684
696,Customer_1902,Last_1902,Customer_1902@Email.Com,Mecca,Vip,1/7/2020 2:33,TRUE,2962
697,Customer_383,Last_383,Customer_383@Email.Com,Najran,Basic,1/8/2020 17:06,TRUE,24718
698,Customer_341,Last_341,Customer_341@Email.Com,Buraidah,Standard,1/9/2020 18:48,FALSE,28299
699,Customer_4196,Last_4196,Customer_4196@Email.Com,Yanbu,Basic,1/10/2020 20:31,TRUE,1056
700,Customer_4033,Last_4033,Customer_4033@Email.Com,Buraidah,Standard,1/10/2020 20:31,TRUE,9870
701,Customer_2693,Last_2693,Customer_2693@Email.Com,Khamis Mushait,Vip,1/10/2020 20:31,TRUE,12226
702,Customer_3611,Last_3611,Customer_3611@Email.Com,Mecca,Premium,1/11/2020 9:22,TRUE,20110
703,Customer_1451,Last_1451,Customer_1451@Email.Com,Najran,Basic,1/11/2020 22:13,TRUE,29545
704,Customer_398,Last_398,Customer_398@Email.Com,Medina,Vip,1/11/2020 22:13,FALSE,33733
705,Customer_2606,Last_2606,Customer_2606@Email.Com,Mecca,Basic,1/12/2020 11:04,TRUE,1742
706,Customer_2731,Last_2731,Customer_2731@Email.Com,Dhahran,Standard,1/12/2020 11:04,TRUE,14307
707,Customer_2174,Last_2174,Customer_2174@Email.Com,Dhahran,New,1/12/2020 11:04,TRUE,21340
708,Customer_9,Last_9,Customer_9@Email.Com,Buraidah,Basic,1/12/2020 23:55,TRUE,12651
709,Customer_1861,Last_1861,Customer_1861@Email.Com,Yanbu,Standard,1/12/2020 23:55,TRUE,49803
710,Customer_4412,Last_4412,Customer_4412@Email.Com,Al-Ahsa,New,1/14/2020 1:37,TRUE,34372
711,Customer_4559,Last_4559,Customer_4559@Email.Com,Najran,Premium,1/14/2020 14:29,FALSE,406
712,Customer_1755,Last_1755,Customer_1755@Email.Com,Arar,Standard,1/15/2020 16:11,TRUE,22612
713,Customer_3041,Last_3041,Customer_3041@Email.Com,Medina,Basic,1/16/2020 5:02,TRUE,35035
714,Customer_4642,Last_4642,Customer_4642@Email.Com,Yanbu,New,1/16/2020 17:53,FALSE,45462
715,Customer_3258,Last_3258,Customer_3258@Email.Com,Medina,New,1/17/2020 6:44,TRUE,10809
716,Customer_3661,Last_3661,Customer_3661@Email.Com,Riyadh,Premium,1/17/2020 19:35,TRUE,14344
717,Customer_4973,Last_4973,Customer_4973@Email.Com,Al-Kharj,Standard,1/18/2020 8:26,TRUE,10109
718,Customer_1937,Last_1937,Customer_1937@Email.Com,Riyadh,New,1/19/2020 10:09,TRUE,20394
719,Customer_4985,Last_4985,Customer_4985@Email.Com,Mecca,Standard,1/19/2020 23:00,TRUE,9821
720,Customer_162,Last_162,Customer_162@Email.Com,Dhahran,Standard,1/19/2020 23:00,TRUE,11866
721,Customer_1254,Last_1254,Customer_1254@Email.Com,Buraidah,Standard,1/22/2020 2:24,FALSE,12410
722,Customer_2977,Last_2977,Customer_2977@Email.Com,Yanbu,New,1/22/2020 2:24,TRUE,29684
723,Customer_904,Last_904,Customer_904@Email.Com,Khobar,Standard,1/22/2020 2:24,TRUE,31848
724,Customer_225,Last_225,Customer_225@Email.Com,Jubail,Standard,1/22/2020 15:16,TRUE,28572
725,Customer_4296,Last_4296,Customer_4296@Email.Com,Najran,Standard,1/22/2020 15:16,TRUE,34799
726,Customer_393,Last_393,Customer_393@Email.Com,Taif,Standard,1/22/2020 15:16,TRUE,3435
727,Customer_1075,Last_1075,Customer_1075@Email.Com,Mecca,Basic,1/23/2020 4:07,TRUE,21878
728,Customer_4377,Last_4377,Customer_4377@Email.Com,Jubail,Basic,1/23/2020 4:07,TRUE,22246
729,Customer_4124,Last_4124,Customer_4124@Email.Com,Tabuk,Standard,1/23/2020 4:07,TRUE,18819
730,Customer_4481,Last_4481,Customer_4481@Email.Com,Tabuk,Standard,1/23/2020 16:58,TRUE,43944
731,Customer_1852,Last_1852,Customer_1852@Email.Com,Mecca,Basic,1/24/2020 5:49,TRUE,39558
732,Customer_2863,Last_2863,Customer_2863@Email.Com,Medina,Standard,1/24/2020 18:40,TRUE,6553
733,Customer_3961,Last_3961,Customer_3961@Email.Com,Abha,New,1/26/2020 9:13,TRUE,36546
734,Customer_191,Last_191,Customer_191@Email.Com,Qatif,Basic,1/26/2020 22:05,TRUE,40916
735,Customer_1009,Last_1009,Customer_1009@Email.Com,Arar,New,1/27/2020 23:47,TRUE,38822
736,Customer_4126,Last_4126,Customer_4126@Email.Com,Yanbu,Premium,1/30/2020 16:02,TRUE,15788
737,Customer_3440,Last_3440,Customer_3440@Email.Com,Buraidah,Standard,2/1/2020 6:36,TRUE,35897
738,Customer_4629,Last_4629,Customer_4629@Email.Com,Dammam,Standard,2/1/2020 19:27,TRUE,24791
739,Customer_2628,Last_2628,Customer_2628@Email.Com,Dammam,Basic,2/2/2020 8:18,TRUE,44093
740,Customer_1699,Last_1699,Customer_1699@Email.Com,Hail,Standard,2/2/2020 21:09,TRUE,16942
741,Customer_755,Last_755,Customer_755@Email.Com,Taif,Standard,2/4/2020 11:43,FALSE,29907
742,Customer_1445,Last_1445,Customer_1445@Email.Com,Jubail,Standard,2/4/2020 11:43,FALSE,44388
743,Customer_4998,Last_4998,Customer_4998@Email.Com,Dhahran,New,2/4/2020 11:43,TRUE,34096
744,Customer_597,Last_597,Customer_597@Email.Com,Al-Ahsa,Standard,2/5/2020 0:34,TRUE,10316
745,Customer_799,Last_799,Customer_799@Email.Com,Khobar,Standard,2/5/2020 0:34,TRUE,33380
746,Customer_938,Last_938,Customer_938@Email.Com,Jubail,Basic,2/6/2020 2:16,TRUE,28727
747,Customer_2631,Last_2631,Customer_2631@Email.Com,Khobar,Basic,2/6/2020 15:07,FALSE,31131
748,Customer_4029,Last_4029,Customer_4029@Email.Com,Taif,Standard,2/7/2020 3:58,TRUE,19951
749,Customer_2538,Last_2538,Customer_2538@Email.Com,Dammam,New,2/8/2020 5:41,TRUE,37924
750,Customer_4011,Last_4011,Customer_4011@Email.Com,Al-Ahsa,Basic,2/8/2020 5:41,TRUE,35212
751,Customer_3640,Last_3640,Customer_3640@Email.Com,Taif,Standard,2/8/2020 5:41,FALSE,44547
752,Customer_18,Last_18,Customer_18@Email.Com,Jubail,Standard,2/8/2020 18:32,TRUE,14436
753,Customer_1534,Last_1534,Customer_1534@Email.Com,Tabuk,New,2/9/2020 7:23,TRUE,20563
754,Customer_1976,Last_1976,Customer_1976@Email.Com,Riyadh,Vip,2/9/2020 20:14,FALSE,33496
755,Customer_4562,Last_4562,Customer_4562@Email.Com,Hail,New,2/9/2020 20:14,TRUE,32995
756,Customer_2992,Last_2992,Customer_2992@Email.Com,Khobar,Basic,2/10/2020 9:05,FALSE,40910
757,Customer_3728,Last_3728,Customer_3728@Email.Com,Riyadh,Standard,2/10/2020 9:05,TRUE,1691
758,Customer_2680,Last_2680,Customer_2680@Email.Com,Al-Kharj,Premium,2/10/2020 21:56,TRUE,49130
759,Customer_1444,Last_1444,Customer_1444@Email.Com,Dhahran,New,2/10/2020 21:56,TRUE,21694
760,Customer_64,Last_64,Customer_64@Email.Com,Al-Kharj,Standard,2/11/2020 10:47,TRUE,48514
761,Customer_4346,Last_4346,Customer_4346@Email.Com,Hail,Standard,2/11/2020 10:47,FALSE,27467
762,Customer_2323,Last_2323,Customer_2323@Email.Com,Riyadh,Basic,2/12/2020 12:30,TRUE,3865
763,Customer_4156,Last_4156,Customer_4156@Email.Com,Mecca,Basic,2/13/2020 1:21,TRUE,43535
764,Customer_439,Last_439,Customer_439@Email.Com,Jeddah,Premium,2/13/2020 14:12,TRUE,47069
765,Customer_1326,Last_1326,Customer_1326@Email.Com,Abha,New,2/13/2020 14:12,FALSE,32149
766,Customer_2683,Last_2683,Customer_2683@Email.Com,Arar,New,2/14/2020 3:03,TRUE,14837
767,Customer_4309,Last_4309,Customer_4309@Email.Com,Dhahran,Basic,2/16/2020 19:19,FALSE,22771
768,Customer_92,Last_92,Customer_92@Email.Com,Abha,Standard,2/16/2020 19:19,TRUE,48001
769,Customer_3308,Last_3308,Customer_3308@Email.Com,Hail,Standard,2/16/2020 19:19,TRUE,34148
770,Customer_3605,Last_3605,Customer_3605@Email.Com,Medina,Premium,2/17/2020 8:10,TRUE,43318
771,Customer_3033,Last_3033,Customer_3033@Email.Com,Dhahran,Premium,2/17/2020 8:10,TRUE,46721
772,Customer_143,Last_143,Customer_143@Email.Com,Riyadh,Premium,2/17/2020 21:01,FALSE,37669
773,Customer_785,Last_785,Customer_785@Email.Com,Khobar,Vip,2/18/2020 9:52,TRUE,20379
774,Customer_3972,Last_3972,Customer_3972@Email.Com,Jeddah,Standard,2/18/2020 9:52,TRUE,46342
775,Customer_794,Last_794,Customer_794@Email.Com,Dammam,Standard,2/18/2020 22:43,TRUE,26644
776,Customer_1922,Last_1922,Customer_1922@Email.Com,Mecca,Basic,2/19/2020 11:34,TRUE,25049
777,Customer_3543,Last_3543,Customer_3543@Email.Com,Yanbu,Standard,2/19/2020 11:34,TRUE,47793
778,Customer_700,Last_700,Customer_700@Email.Com,Mecca,New,2/19/2020 11:34,TRUE,44124
779,Customer_3909,Last_3909,Customer_3909@Email.Com,Riyadh,Basic,2/20/2020 0:25,TRUE,32667
780,Customer_1965,Last_1965,Customer_1965@Email.Com,Taif,Standard,2/20/2020 0:25,TRUE,13348
781,Customer_562,Last_562,Customer_562@Email.Com,Arar,Vip,2/20/2020 13:17,TRUE,26690
782,Customer_4326,Last_4326,Customer_4326@Email.Com,Jubail,Vip,2/21/2020 2:08,TRUE,26241
783,Customer_1658,Last_1658,Customer_1658@Email.Com,Khamis Mushait,Standard,2/21/2020 14:59,TRUE,19024
784,Customer_3011,Last_3011,Customer_3011@Email.Com,Al-Ahsa,Basic,2/23/2020 5:32,TRUE,14567
785,Customer_2461,Last_2461,Customer_2461@Email.Com,Taif,Premium,2/23/2020 18:23,TRUE,35847
786,Customer_2348,Last_2348,Customer_2348@Email.Com,Najran,Basic,2/23/2020 18:23,TRUE,18454
787,Customer_3183,Last_3183,Customer_3183@Email.Com,Dhahran,Premium,2/24/2020 7:14,TRUE,28114
788,Customer_4097,Last_4097,Customer_4097@Email.Com,Abha,New,2/25/2020 8:57,FALSE,12343
789,Customer_4566,Last_4566,Customer_4566@Email.Com,Riyadh,Basic,2/25/2020 8:57,TRUE,29377
790,Customer_169,Last_169,Customer_169@Email.Com,Medina,New,2/25/2020 21:48,TRUE,5338
791,Customer_3983,Last_3983,Customer_3983@Email.Com,Hail,Standard,2/26/2020 23:30,TRUE,19560
792,Customer_1911,Last_1911,Customer_1911@Email.Com,Abha,Standard,2/27/2020 12:21,TRUE,21664
793,Customer_1620,Last_1620,Customer_1620@Email.Com,Khobar,Basic,2/28/2020 14:04,TRUE,13616
794,Customer_1499,Last_1499,Customer_1499@Email.Com,Dhahran,New,2/28/2020 14:04,TRUE,48864
795,Customer_1087,Last_1087,Customer_1087@Email.Com,Al-Ahsa,Basic,2/28/2020 14:04,TRUE,44907
796,Customer_1545,Last_1545,Customer_1545@Email.Com,Tabuk,Basic,2/29/2020 2:55,TRUE,13138
797,Customer_1758,Last_1758,Customer_1758@Email.Com,Hail,Basic,2/29/2020 15:46,TRUE,41004
798,Customer_3615,Last_3615,Customer_3615@Email.Com,Dhahran,Standard,2/29/2020 15:46,TRUE,28433
799,Customer_2047,Last_2047,Customer_2047@Email.Com,Riyadh,Premium,2/29/2020 15:46,FALSE,17762
800,Customer_1712,Last_1712,Customer_1712@Email.Com,Medina,Vip,3/1/2020 4:37,TRUE,41104
801,Customer_1228,Last_1228,Customer_1228@Email.Com,Taif,Premium,3/1/2020 4:37,TRUE,33712
802,Customer_2930,Last_2930,Customer_2930@Email.Com,Jubail,New,3/2/2020 6:19,TRUE,10070
803,Customer_1772,Last_1772,Customer_1772@Email.Com,Khamis Mushait,Standard,3/2/2020 6:19,TRUE,47077
804,Customer_4718,Last_4718,Customer_4718@Email.Com,Buraidah,Premium,3/2/2020 19:10,TRUE,39815
805,Customer_2076,Last_2076,Customer_2076@Email.Com,Abha,Vip,3/3/2020 8:01,TRUE,33161
806,Customer_3086,Last_3086,Customer_3086@Email.Com,Dammam,Basic,3/3/2020 8:01,FALSE,34546
807,Customer_3835,Last_3835,Customer_3835@Email.Com,Abha,Standard,3/4/2020 9:44,TRUE,14641
808,Customer_598,Last_598,Customer_598@Email.Com,Medina,New,3/4/2020 9:44,TRUE,22622
809,Customer_1797,Last_1797,Customer_1797@Email.Com,Yanbu,Standard,3/4/2020 9:44,TRUE,340
810,Customer_2075,Last_2075,Customer_2075@Email.Com,Najran,Basic,3/6/2020 13:08,TRUE,45284
811,Customer_1319,Last_1319,Customer_1319@Email.Com,Arar,New,3/7/2020 1:59,TRUE,36139
812,Customer_1273,Last_1273,Customer_1273@Email.Com,Yanbu,Premium,3/7/2020 14:50,TRUE,18113
813,Customer_2395,Last_2395,Customer_2395@Email.Com,Yanbu,Vip,3/7/2020 14:50,TRUE,100
814,Customer_510,Last_510,Customer_510@Email.Com,Yanbu,New,3/7/2020 14:50,FALSE,25939
815,Customer_521,Last_521,Customer_521@Email.Com,Qatif,Standard,3/10/2020 7:06,TRUE,30158
816,Customer_2459,Last_2459,Customer_2459@Email.Com,Jubail,Vip,3/11/2020 8:48,TRUE,23183
817,Customer_1217,Last_1217,Customer_1217@Email.Com,Qatif,Standard,3/11/2020 21:40,TRUE,23226
818,Customer_441,Last_441,Customer_441@Email.Com,Abha,Basic,3/12/2020 10:31,FALSE,46435
819,Customer_4265,Last_4265,Customer_4265@Email.Com,Arar,Basic,3/14/2020 1:04,TRUE,44327
820,Customer_289,Last_289,Customer_289@Email.Com,Khobar,New,3/14/2020 13:55,TRUE,44899
821,Customer_4460,Last_4460,Customer_4460@Email.Com,Najran,New,3/15/2020 2:46,TRUE,32574
822,Customer_4863,Last_4863,Customer_4863@Email.Com,Al-Kharj,Premium,3/15/2020 15:37,TRUE,35352
823,Customer_1977,Last_1977,Customer_1977@Email.Com,Khobar,Basic,3/16/2020 17:20,TRUE,34055
824,Customer_4872,Last_4872,Customer_4872@Email.Com,Al-Kharj,New,3/16/2020 17:20,FALSE,25266
825,Customer_3830,Last_3830,Customer_3830@Email.Com,Dammam,New,3/17/2020 6:11,TRUE,8308
826,Customer_547,Last_547,Customer_547@Email.Com,Yanbu,New,3/17/2020 6:11,TRUE,29665
827,Customer_869,Last_869,Customer_869@Email.Com,Tabuk,New,3/17/2020 19:02,TRUE,11055
828,Customer_4962,Last_4962,Customer_4962@Email.Com,Jeddah,Basic,3/17/2020 19:02,TRUE,31974
829,Customer_10,Last_10,Customer_10@Email.Com,Mecca,Basic,3/17/2020 19:02,TRUE,20405
830,Customer_4261,Last_4261,Customer_4261@Email.Com,Dhahran,New,3/18/2020 20:44,TRUE,34925
831,Customer_3150,Last_3150,Customer_3150@Email.Com,Dammam,Standard,3/18/2020 20:44,TRUE,35187
832,Customer_1537,Last_1537,Customer_1537@Email.Com,Najran,Premium,3/18/2020 20:44,TRUE,7386
833,Customer_2875,Last_2875,Customer_2875@Email.Com,Riyadh,New,3/19/2020 22:26,FALSE,27447
834,Customer_370,Last_370,Customer_370@Email.Com,Jeddah,Standard,3/20/2020 11:18,TRUE,25406
835,Customer_1172,Last_1172,Customer_1172@Email.Com,Al-Kharj,Basic,3/21/2020 0:09,FALSE,40326
836,Customer_1880,Last_1880,Customer_1880@Email.Com,Dammam,Basic,3/21/2020 0:09,TRUE,13692
837,Customer_4211,Last_4211,Customer_4211@Email.Com,Buraidah,Basic,3/21/2020 13:00,TRUE,11414
838,Customer_3330,Last_3330,Customer_3330@Email.Com,Khobar,Standard,3/22/2020 1:51,TRUE,12735
839,Customer_93,Last_93,Customer_93@Email.Com,Taif,Standard,3/22/2020 1:51,TRUE,1726
840,Customer_2120,Last_2120,Customer_2120@Email.Com,Jeddah,Vip,3/22/2020 14:42,TRUE,4736
841,Customer_4551,Last_4551,Customer_4551@Email.Com,Yanbu,Premium,3/22/2020 14:42,TRUE,45271
842,Customer_2155,Last_2155,Customer_2155@Email.Com,Taif,New,3/25/2020 6:58,TRUE,22234
843,Customer_4999,Last_4999,Customer_4999@Email.Com,Jeddah,Standard,3/25/2020 19:49,TRUE,12236
844,Customer_4799,Last_4799,Customer_4799@Email.Com,Mecca,Basic,3/26/2020 21:31,TRUE,31976
845,Customer_1630,Last_1630,Customer_1630@Email.Com,Riyadh,Standard,3/26/2020 21:31,TRUE,26859
846,Customer_2360,Last_2360,Customer_2360@Email.Com,Arar,Basic,3/26/2020 21:31,TRUE,10548
847,Customer_3933,Last_3933,Customer_3933@Email.Com,Jubail,New,3/27/2020 23:13,TRUE,38892
848,Customer_234,Last_234,Customer_234@Email.Com,Dammam,Basic,3/28/2020 12:05,TRUE,26445
849,Customer_4659,Last_4659,Customer_4659@Email.Com,Al-Kharj,Standard,3/28/2020 12:05,TRUE,15454
850,Customer_2008,Last_2008,Customer_2008@Email.Com,Qatif,Vip,3/28/2020 12:05,TRUE,32205
851,Customer_3276,Last_3276,Customer_3276@Email.Com,Khamis Mushait,Vip,3/29/2020 13:47,TRUE,38188
852,Customer_3125,Last_3125,Customer_3125@Email.Com,Riyadh,Vip,3/30/2020 2:38,TRUE,1783
853,Customer_2227,Last_2227,Customer_2227@Email.Com,Najran,New,3/30/2020 15:29,TRUE,32141
854,Customer_3241,Last_3241,Customer_3241@Email.Com,Riyadh,Premium,3/31/2020 4:20,TRUE,21307
855,Customer_1952,Last_1952,Customer_1952@Email.Com,Khamis Mushait,Standard,3/31/2020 4:20,TRUE,1074
856,Customer_3695,Last_3695,Customer_3695@Email.Com,Qatif,Standard,4/2/2020 20:36,TRUE,27156
857,Customer_4842,Last_4842,Customer_4842@Email.Com,Hail,Basic,4/2/2020 20:36,TRUE,15993
858,Customer_2876,Last_2876,Customer_2876@Email.Com,Mecca,Premium,4/2/2020 20:36,TRUE,36763
859,Customer_470,Last_470,Customer_470@Email.Com,Yanbu,Standard,4/3/2020 22:18,TRUE,22285
860,Customer_1995,Last_1995,Customer_1995@Email.Com,Jubail,Standard,4/4/2020 11:09,TRUE,7943
861,Customer_4582,Last_4582,Customer_4582@Email.Com,Hail,Standard,4/4/2020 11:09,TRUE,15923
862,Customer_3191,Last_3191,Customer_3191@Email.Com,Najran,New,4/6/2020 1:43,TRUE,43281
863,Customer_3027,Last_3027,Customer_3027@Email.Com,Yanbu,Premium,4/6/2020 14:34,FALSE,34076
864,Customer_3664,Last_3664,Customer_3664@Email.Com,Al-Kharj,Standard,4/7/2020 3:25,FALSE,39775
865,Customer_1137,Last_1137,Customer_1137@Email.Com,Jeddah,Vip,4/7/2020 3:25,TRUE,10694
866,Customer_3168,Last_3168,Customer_3168@Email.Com,Yanbu,Vip,4/8/2020 5:07,TRUE,23937
867,Customer_111,Last_111,Customer_111@Email.Com,Riyadh,Standard,4/8/2020 17:58,FALSE,21663
868,Customer_520,Last_520,Customer_520@Email.Com,Tabuk,Standard,4/9/2020 19:41,FALSE,46221
869,Customer_2720,Last_2720,Customer_2720@Email.Com,Yanbu,Standard,4/9/2020 19:41,TRUE,41237
870,Customer_2732,Last_2732,Customer_2732@Email.Com,Abha,New,4/9/2020 19:41,TRUE,3709
871,Customer_2632,Last_2632,Customer_2632@Email.Com,Khamis Mushait,New,4/9/2020 19:41,TRUE,20386
872,Customer_2428,Last_2428,Customer_2428@Email.Com,Yanbu,Premium,4/10/2020 8:32,TRUE,21375
873,Customer_1051,Last_1051,Customer_1051@Email.Com,Hail,Vip,4/10/2020 21:23,FALSE,47397
874,Customer_757,Last_757,Customer_757@Email.Com,Taif,New,4/11/2020 10:14,TRUE,29372
875,Customer_1134,Last_1134,Customer_1134@Email.Com,Mecca,Standard,4/11/2020 10:14,TRUE,47631
876,Customer_131,Last_131,Customer_131@Email.Com,Yanbu,Standard,4/11/2020 23:05,FALSE,33314
877,Customer_1246,Last_1246,Customer_1246@Email.Com,Dhahran,Basic,4/13/2020 13:38,TRUE,33101
878,Customer_442,Last_442,Customer_442@Email.Com,Taif,Standard,4/14/2020 15:21,FALSE,3794
879,Customer_1560,Last_1560,Customer_1560@Email.Com,Jeddah,Standard,4/15/2020 17:03,TRUE,16494
880,Customer_203,Last_203,Customer_203@Email.Com,Arar,Standard,4/16/2020 18:45,TRUE,47941
881,Customer_996,Last_996,Customer_996@Email.Com,Dammam,Premium,4/17/2020 20:27,FALSE,33622
882,Customer_3284,Last_3284,Customer_3284@Email.Com,Khobar,Vip,4/17/2020 20:27,TRUE,11051
883,Customer_3575,Last_3575,Customer_3575@Email.Com,Hail,Standard,4/18/2020 9:19,TRUE,36189
884,Customer_1570,Last_1570,Customer_1570@Email.Com,Khobar,Standard,4/18/2020 22:10,TRUE,34850
885,Customer_1776,Last_1776,Customer_1776@Email.Com,Tabuk,Basic,4/19/2020 11:01,TRUE,32208
886,Customer_838,Last_838,Customer_838@Email.Com,Hail,Basic,4/19/2020 11:01,TRUE,13790
887,Customer_2397,Last_2397,Customer_2397@Email.Com,Dhahran,Basic,4/20/2020 12:43,TRUE,4978
888,Customer_4941,Last_4941,Customer_4941@Email.Com,Medina,Standard,4/20/2020 12:43,TRUE,42933
889,Customer_1910,Last_1910,Customer_1910@Email.Com,Abha,Premium,4/21/2020 1:34,TRUE,26508
890,Customer_1538,Last_1538,Customer_1538@Email.Com,Al-Kharj,Basic,4/21/2020 1:34,TRUE,26337
891,Customer_2324,Last_2324,Customer_2324@Email.Com,Jubail,Standard,4/21/2020 14:25,TRUE,4294
892,Customer_735,Last_735,Customer_735@Email.Com,Najran,Standard,4/22/2020 3:17,TRUE,21117
893,Customer_3382,Last_3382,Customer_3382@Email.Com,Dhahran,Vip,4/23/2020 4:59,TRUE,487
894,Customer_421,Last_421,Customer_421@Email.Com,Jubail,Basic,4/23/2020 17:50,FALSE,38568
895,Customer_2025,Last_2025,Customer_2025@Email.Com,Jubail,Standard,4/24/2020 6:41,TRUE,41271
896,Customer_1432,Last_1432,Customer_1432@Email.Com,Al-Ahsa,Standard,4/24/2020 6:41,TRUE,47461
897,Customer_604,Last_604,Customer_604@Email.Com,Medina,Vip,4/24/2020 19:32,TRUE,24501
898,Customer_4563,Last_4563,Customer_4563@Email.Com,Khamis Mushait,New,4/24/2020 19:32,TRUE,45937
899,Customer_87,Last_87,Customer_87@Email.Com,Dammam,Basic,4/25/2020 21:14,FALSE,35848
900,Customer_822,Last_822,Customer_822@Email.Com,Arar,Premium,4/26/2020 10:06,TRUE,14525
901,Customer_4806,Last_4806,Customer_4806@Email.Com,Dammam,Standard,4/26/2020 22:57,TRUE,27740
902,Customer_3644,Last_3644,Customer_3644@Email.Com,Taif,Vip,4/28/2020 0:39,TRUE,40957
903,Customer_2577,Last_2577,Customer_2577@Email.Com,Tabuk,Premium,4/28/2020 13:30,TRUE,39273
904,Customer_2480,Last_2480,Customer_2480@Email.Com,Riyadh,Premium,4/29/2020 15:12,TRUE,15316
905,Customer_1307,Last_1307,Customer_1307@Email.Com,Medina,Standard,5/1/2020 5:46,TRUE,20644
906,Customer_733,Last_733,Customer_733@Email.Com,Al-Kharj,Premium,5/1/2020 18:37,TRUE,42017
907,Customer_126,Last_126,Customer_126@Email.Com,Taif,Basic,5/2/2020 7:28,TRUE,38210
908,Customer_2289,Last_2289,Customer_2289@Email.Com,Khamis Mushait,Standard,5/2/2020 7:28,TRUE,5088
909,Customer_1113,Last_1113,Customer_1113@Email.Com,Dhahran,Basic,5/3/2020 9:10,TRUE,23814
910,Customer_2564,Last_2564,Customer_2564@Email.Com,Arar,Basic,5/4/2020 10:53,FALSE,45820
911,Customer_1790,Last_1790,Customer_1790@Email.Com,Jeddah,Standard,5/4/2020 10:53,TRUE,43780
912,Customer_2815,Last_2815,Customer_2815@Email.Com,Qatif,Standard,5/4/2020 10:53,TRUE,14416
913,Customer_4222,Last_4222,Customer_4222@Email.Com,Hail,New,5/4/2020 10:53,TRUE,13165
914,Customer_2163,Last_2163,Customer_2163@Email.Com,Medina,Basic,5/4/2020 23:44,FALSE,39766
915,Customer_1782,Last_1782,Customer_1782@Email.Com,Riyadh,New,5/5/2020 12:35,TRUE,42580
916,Customer_3388,Last_3388,Customer_3388@Email.Com,Al-Ahsa,Standard,5/5/2020 12:35,TRUE,20856
917,Customer_30,Last_30,Customer_30@Email.Com,Al-Ahsa,Standard,5/6/2020 14:17,TRUE,867
918,Customer_1129,Last_1129,Customer_1129@Email.Com,Medina,Basic,5/7/2020 3:08,TRUE,11932
919,Customer_346,Last_346,Customer_346@Email.Com,Jubail,Standard,5/8/2020 17:42,TRUE,14096
920,Customer_2017,Last_2017,Customer_2017@Email.Com,Dammam,Standard,5/8/2020 17:42,TRUE,22155
921,Customer_2609,Last_2609,Customer_2609@Email.Com,Al-Ahsa,New,5/8/2020 17:42,TRUE,45041
922,Customer_2454,Last_2454,Customer_2454@Email.Com,Abha,New,5/9/2020 6:33,TRUE,11506
923,Customer_3532,Last_3532,Customer_3532@Email.Com,Jeddah,Basic,5/9/2020 6:33,FALSE,33963
924,Customer_1299,Last_1299,Customer_1299@Email.Com,Najran,Standard,5/10/2020 8:15,TRUE,17085
925,Customer_1575,Last_1575,Customer_1575@Email.Com,Jeddah,Basic,5/10/2020 8:15,TRUE,37861
926,Customer_400,Last_400,Customer_400@Email.Com,Jeddah,Standard,5/10/2020 21:06,FALSE,25755
927,Customer_2773,Last_2773,Customer_2773@Email.Com,Tabuk,Standard,5/10/2020 21:06,TRUE,39573
928,Customer_4720,Last_4720,Customer_4720@Email.Com,Jubail,Basic,5/12/2020 11:39,TRUE,5588
929,Customer_4426,Last_4426,Customer_4426@Email.Com,Khobar,Standard,5/13/2020 0:31,TRUE,46760
930,Customer_1645,Last_1645,Customer_1645@Email.Com,Mecca,Premium,5/13/2020 13:22,FALSE,8086
931,Customer_3770,Last_3770,Customer_3770@Email.Com,Hail,Basic,5/14/2020 2:13,TRUE,39678
932,Customer_1693,Last_1693,Customer_1693@Email.Com,Al-Kharj,Standard,5/14/2020 2:13,TRUE,22830
933,Customer_3315,Last_3315,Customer_3315@Email.Com,Khobar,Standard,5/14/2020 15:04,FALSE,20163
934,Customer_3550,Last_3550,Customer_3550@Email.Com,Mecca,Basic,5/15/2020 3:55,TRUE,45604
935,Customer_2612,Last_2612,Customer_2612@Email.Com,Buraidah,Premium,5/15/2020 16:46,TRUE,5136
936,Customer_3460,Last_3460,Customer_3460@Email.Com,Dhahran,Basic,5/16/2020 18:29,TRUE,33246
937,Customer_3599,Last_3599,Customer_3599@Email.Com,Mecca,New,5/17/2020 7:20,TRUE,46116
938,Customer_1664,Last_1664,Customer_1664@Email.Com,Mecca,Standard,5/17/2020 7:20,TRUE,48002
939,Customer_3613,Last_3613,Customer_3613@Email.Com,Qatif,Basic,5/18/2020 21:53,TRUE,28253
940,Customer_2150,Last_2150,Customer_2150@Email.Com,Medina,Standard,5/18/2020 21:53,TRUE,14151
